model,origin,naive7_mae,covariates_used,multivariate_used,mae,rmse,smape,rmae,pinball,coverage
Chronos2,2025-08-02 00:00:00+00:00,24.0771875,True,False,14.686038082264089,17.17267481920905,30.464339374165295,0.6099565442294325,4.54529396104224,0.8055555555555556
Chronos2,2025-08-03 00:00:00+00:00,11.675173611111111,True,False,12.100389788945515,15.753083269113997,40.275783629332864,1.0364205443103416,3.976085858168425,0.5833333333333334
Chronos2,2025-08-04 00:00:00+00:00,12.069548611111111,True,False,6.552894045511882,8.12484223027161,21.388115640513178,0.5429278473164564,2.3002522058840147,0.9861111111111112
Chronos2,2025-08-05 00:00:00+00:00,12.442928240740741,True,False,11.536448660956488,15.788583074918032,40.31457527325654,0.9271490149066157,3.540496710553581,0.5972222222222222
Chronos2,2025-08-06 00:00:00+00:00,20.331157407407407,True,False,6.455257771809895,8.32001221366182,33.92257220060213,0.31750567085069153,2.0186125953697864,0.7777777777777778
Chronos2,2025-08-07 00:00:00+00:00,29.053194444444443,True,False,10.296138233961882,13.883354482104732,36.09468870374356,0.35438919646685224,2.9532667978898974,0.8888888888888888
Chronos2,2025-08-08 00:00:00+00:00,34.689097222222216,True,False,10.490593398588677,12.931496444592259,57.253335374612234,0.3024175962661919,3.071949948116585,0.5972222222222222
Chronos2,2025-08-09 00:00:00+00:00,25.395208333333336,True,False,7.357953733514857,10.767661104831427,35.14625305893031,0.2897378764109971,2.2281163798732524,0.8194444444444444
Chronos2,2025-08-10 00:00:00+00:00,10.928773148148148,True,False,12.4136158547578,16.74328402062526,45.075569300228466,1.135865452277345,4.4483077111656275,0.5416666666666666
Chronos2,2025-08-11 00:00:00+00:00,13.578888888888889,True,False,7.92121882120768,9.703313515312242,25.32393855887151,0.5833480843700934,2.45469355892252,0.9444444444444444
Chronos2,2025-08-12 00:00:00+00:00,25.48246527777778,True,False,18.464899427272655,26.39804877318753,45.193372362562535,0.7246119724285524,6.091510681458462,0.625
Chronos2,2025-08-13 00:00:00+00:00,23.985937500000002,True,False,8.386453455112598,11.209176974185375,16.825901514513454,0.34964042806801265,2.95009601328108,0.9722222222222222
Chronos2,2025-08-14 00:00:00+00:00,13.576927083333334,True,False,13.9340772346214,16.850757158974364,36.47440162745441,1.0263056691028778,4.606537054262043,0.5
Chronos2,2025-08-15 00:00:00+00:00,12.374131944444445,True,False,7.411083233091564,10.392032042032378,21.396668237835506,0.5989174243789184,2.2853666631086367,0.8611111111111112
Chronos2,2025-08-16 00:00:00+00:00,14.61224537037037,True,False,9.584673087685196,12.828333132003122,30.925704798423027,0.6559343102135615,2.8581478371443567,0.7777777777777778
Chronos2,2025-08-17 00:00:00+00:00,13.685046296296296,True,False,9.411117398827166,13.144473725153663,31.112680332946415,0.6876935009985446,3.1353307499708953,0.6388888888888888
Chronos2,2025-08-18 00:00:00+00:00,14.104664351851852,True,False,11.611863461953625,22.03038314989991,29.95737086583652,0.8232640757898689,4.182736434995393,0.6944444444444444
Chronos2,2025-08-19 00:00:00+00:00,23.564027777777778,True,False,28.717736140357122,35.46922687221043,55.118917267038505,1.2187108422711836,10.653143758773803,0.25
Chronos2,2025-08-20 00:00:00+00:00,12.98171296296296,True,False,18.10055933493155,21.35314953628112,43.853742460267796,1.3943120901357733,5.869915941497426,0.5555555555555556
Chronos2,2025-08-21 00:00:00+00:00,29.798315972222227,True,False,25.619597042225028,38.186225211444324,41.54601234613617,0.8597666078213088,9.455704970595278,0.4861111111111111
Chronos2,2025-08-22 00:00:00+00:00,13.433124999999999,True,False,13.201572586695354,18.259765299335363,25.9109966743371,0.9827625803151058,4.2282989354192475,0.8472222222222222
Chronos2,2025-08-23 00:00:00+00:00,14.15365740740741,True,False,7.671100531330818,10.01377164429679,20.15520360887232,0.5419871564304005,2.611368895342321,0.8888888888888888
Chronos2,2025-08-24 00:00:00+00:00,16.118402777777778,True,False,13.333442876603868,19.87865924761374,25.22906668488696,0.8272186183972586,4.127030050548506,0.7361111111111112
Chronos2,2025-08-25 00:00:00+00:00,14.469074074074074,True,False,11.692120986514622,15.071659168365192,27.424869472438534,0.8080766555383636,3.979556414168558,0.5694444444444444
Chronos2,2025-08-26 00:00:00+00:00,29.61265046296296,True,False,16.31089131390607,22.06861145262824,35.223589582159235,0.5508082207739687,5.865423191211842,0.5972222222222222
Chronos2,2025-08-27 00:00:00+00:00,15.542800925925924,True,False,9.184294120647287,11.515548105417361,21.23555383775311,0.5909034133820482,3.2140696621529847,0.9444444444444444
Chronos2,2025-08-28 00:00:00+00:00,38.10836805555555,True,False,19.935236699492847,24.46693496681687,57.64116148690614,0.5231196641753498,7.042206997047237,0.3333333333333333
Chronos2,2025-08-29 00:00:00+00:00,10.51587962962963,True,False,16.815487034762345,21.458429411335743,71.71193203266851,1.599056629307822,5.6868322116945995,0.75
